YYYY-MM-DD hh:mm:ss	Bx(nT)	By(nT)
2003-10-29 00:00:00	140.27	-24.90
2003-10-29 00:01:00	140.17	-25.20
2003-10-29 00:02:00	140.77	-26.30
2003-10-29 00:03:00	139.87	-26.40
2003-10-29 00:04:00	137.57	-27.40
2003-10-29 00:05:00	132.17	-25.20
2003-10-29 00:06:00	127.77	-24.30
2003-10-29 00:07:00	123.37	-21.90
2003-10-29 00:08:00	120.37	-19.00
2003-10-29 00:09:00	117.47	-17.00
2003-10-29 00:10:00	115.07	-13.60
2003-10-29 00:11:00	116.07	-11.40
2003-10-29 00:12:00	113.57	-7.30
2003-10-29 00:13:00	117.67	-4.70
2003-10-29 00:14:00	118.97	-6.20
2003-10-29 00:15:00	116.87	-7.10
2003-10-29 00:16:00	115.77	-6.70
2003-10-29 00:17:00	113.77	-4.50
2003-10-29 00:18:00	112.97	-1.50
2003-10-29 00:19:00	112.27	-0.00
2003-10-29 00:20:00	113.67	0.60
2003-10-29 00:21:00	114.37	1.70
2003-10-29 00:22:00	115.57	3.20
2003-10-29 00:23:00	115.27	4.80
2003-10-29 00:24:00	118.07	4.10
2003-10-29 00:25:00	120.67	1.90
2003-10-29 00:26:00	122.87	-0.20
2003-10-29 00:27:00	123.17	-2.10
2003-10-29 00:28:00	123.37	-3.40
2003-10-29 00:29:00	123.97	-4.70
2003-10-29 00:30:00	123.77	-4.80
2003-10-29 00:31:00	125.17	-5.00
2003-10-29 00:32:00	124.87	-4.90
2003-10-29 00:33:00	125.97	-6.00
2003-10-29 00:34:00	124.67	-6.70
2003-10-29 00:35:00	123.17	-7.20
2003-10-29 00:36:00	120.67	-6.30
2003-10-29 00:37:00	118.27	-4.40
2003-10-29 00:38:00	116.67	-3.40
2003-10-29 00:39:00	115.07	-3.80
2003-10-29 00:40:00	112.47	-3.10
2003-10-29 00:41:00	110.77	-2.10
2003-10-29 00:42:00	108.87	-2.20
2003-10-29 00:43:00	106.57	-1.80
2003-10-29 00:44:00	103.77	-0.60
2003-10-29 00:45:00	102.47	0.50
2003-10-29 00:46:00	101.57	0.90
2003-10-29 00:47:00	98.57	2.20
2003-10-29 00:48:00	96.47	3.30
2003-10-29 00:49:00	95.27	3.40
2003-10-29 00:50:00	94.27	4.10
2003-10-29 00:51:00	94.37	3.60
2003-10-29 00:52:00	95.47	2.70
2003-10-29 00:53:00	95.17	1.60
2003-10-29 00:54:00	93.07	2.20
2003-10-29 00:55:00	92.17	3.20
2003-10-29 00:56:00	91.27	3.30
2003-10-29 00:57:00	91.77	3.00
2003-10-29 00:58:00	93.57	2.00
2003-10-29 00:59:00	94.87	1.00
2003-10-29 01:00:00	96.07	-0.00
2003-10-29 01:01:00	96.77	-1.20
2003-10-29 01:02:00	96.77	-2.70
2003-10-29 01:03:00	96.87	-4.20
2003-10-29 01:04:00	96.47	-5.70
2003-10-29 01:05:00	96.67	-6.70
2003-10-29 01:06:00	97.47	-9.10
2003-10-29 01:07:00	97.77	-11.20
2003-10-29 01:08:00	97.37	-12.50
2003-10-29 01:09:00	95.57	-12.70
2003-10-29 01:10:00	94.07	-12.90
2003-10-29 01:11:00	93.87	-14.30
2003-10-29 01:12:00	93.47	-15.40
2003-10-29 01:13:00	93.17	-15.80
2003-10-29 01:14:00	93.07	-16.30
2003-10-29 01:15:00	92.27	-16.70
2003-10-29 01:16:00	91.07	-16.80
2003-10-29 01:17:00	90.27	-16.80
2003-10-29 01:18:00	89.67	-17.70
2003-10-29 01:19:00	88.67	-19.00
2003-10-29 01:20:00	87.37	-19.30
2003-10-29 01:21:00	86.57	-19.40
2003-10-29 01:22:00	85.27	-18.10
2003-10-29 01:23:00	84.37	-17.10
2003-10-29 01:24:00	83.77	-16.50
2003-10-29 01:25:00	84.07	-15.80
2003-10-29 01:26:00	84.37	-15.40
2003-10-29 01:27:00	84.87	-16.70
2003-10-29 01:28:00	85.77	-18.10
2003-10-29 01:29:00	86.17	-17.60
2003-10-29 01:30:00	86.37	-15.80
2003-10-29 01:31:00	87.57	-15.90
2003-10-29 01:32:00	86.97	-16.40
2003-10-29 01:33:00	86.77	-16.50
2003-10-29 01:34:00	88.17	-17.90
2003-10-29 01:35:00	90.67	-20.10
2003-10-29 01:36:00	91.77	-22.20
2003-10-29 01:37:00	92.27	-24.50
2003-10-29 01:38:00	91.47	-25.00
2003-10-29 01:39:00	91.17	-26.20
2003-10-29 01:40:00	90.47	-27.80
2003-10-29 01:41:00	90.17	-29.00
2003-10-29 01:42:00	89.07	-28.60
2003-10-29 01:43:00	88.47	-28.80
2003-10-29 01:44:00	88.27	-29.20
2003-10-29 01:45:00	88.57	-28.00
2003-10-29 01:46:00	88.37	-27.10
2003-10-29 01:47:00	87.87	-25.90
2003-10-29 01:48:00	86.57	-24.40
2003-10-29 01:49:00	85.17	-22.60
2003-10-29 01:50:00	85.37	-21.70
2003-10-29 01:51:00	86.47	-21.80
2003-10-29 01:52:00	86.67	-22.80
2003-10-29 01:53:00	86.47	-22.90
2003-10-29 01:54:00	86.77	-23.70
2003-10-29 01:55:00	86.57	-24.30
2003-10-29 01:56:00	86.57	-24.30
2003-10-29 01:57:00	87.47	-24.10
2003-10-29 01:58:00	88.87	-23.30
2003-10-29 01:59:00	90.27	-23.70
2003-10-29 02:00:00	91.67	-24.40
2003-10-29 02:01:00	92.17	-24.60
2003-10-29 02:02:00	92.87	-24.30
2003-10-29 02:03:00	94.37	-24.80
2003-10-29 02:04:00	95.87	-25.00
2003-10-29 02:05:00	96.67	-25.20
2003-10-29 02:06:00	97.27	-25.00
2003-10-29 02:07:00	97.67	-25.70
2003-10-29 02:08:00	98.57	-29.10
2003-10-29 02:09:00	97.77	-32.30
2003-10-29 02:10:00	93.17	-31.90
2003-10-29 02:11:00	88.37	-28.20
2003-10-29 02:12:00	85.27	-25.10
2003-10-29 02:13:00	84.47	-25.50
2003-10-29 02:14:00	84.17	-27.00
2003-10-29 02:15:00	82.37	-27.70
2003-10-29 02:16:00	83.17	-27.90
2003-10-29 02:17:00	83.57	-30.70
2003-10-29 02:18:00	84.37	-33.30
2003-10-29 02:19:00	83.87	-34.30
2003-10-29 02:20:00	84.17	-34.00
2003-10-29 02:21:00	84.67	-33.60
2003-10-29 02:22:00	84.77	-34.60
2003-10-29 02:23:00	84.07	-36.20
2003-10-29 02:24:00	82.47	-36.80
2003-10-29 02:25:00	82.47	-36.00
2003-10-29 02:26:00	84.07	-36.30
2003-10-29 02:27:00	85.17	-36.80
2003-10-29 02:28:00	84.67	-36.90
2003-10-29 02:29:00	83.27	-36.90
2003-10-29 02:30:00	82.67	-37.50
2003-10-29 02:31:00	80.97	-38.00
2003-10-29 02:32:00	78.27	-37.90
2003-10-29 02:33:00	76.17	-36.60
2003-10-29 02:34:00	75.67	-34.80
2003-10-29 02:35:00	74.57	-34.30
2003-10-29 02:36:00	72.77	-34.10
2003-10-29 02:37:00	72.37	-34.50
2003-10-29 02:38:00	72.37	-35.60
2003-10-29 02:39:00	71.77	-35.80
2003-10-29 02:40:00	71.77	-36.00
2003-10-29 02:41:00	72.67	-35.90
2003-10-29 02:42:00	72.47	-39.10
2003-10-29 02:43:00	69.57	-38.70
2003-10-29 02:44:00	68.47	-36.10
2003-10-29 02:45:00	68.77	-34.50
2003-10-29 02:46:00	70.67	-34.20
2003-10-29 02:47:00	74.07	-34.20
2003-10-29 02:48:00	77.87	-37.60
2003-10-29 02:49:00	78.07	-41.20
2003-10-29 02:50:00	76.87	-40.00
2003-10-29 02:51:00	77.47	-36.00
2003-10-29 02:52:00	81.07	-34.50
2003-10-29 02:53:00	82.27	-35.30
2003-10-29 02:54:00	82.77	-37.10
2003-10-29 02:55:00	84.77	-36.90
2003-10-29 02:56:00	86.87	-36.40
2003-10-29 02:57:00	89.67	-35.90
2003-10-29 02:58:00	90.67	-37.20
2003-10-29 02:59:00	89.87	-39.20
2003-10-29 03:00:00	89.07	-40.40
2003-10-29 03:01:00	94.17	-41.10
2003-10-29 03:02:00	98.77	-42.90
2003-10-29 03:03:00	100.07	-45.50
2003-10-29 03:04:00	99.47	-45.90
2003-10-29 03:05:00	98.67	-44.60
2003-10-29 03:06:00	99.07	-43.70
2003-10-29 03:07:00	98.87	-43.10
2003-10-29 03:08:00	98.27	-41.50
2003-10-29 03:09:00	98.77	-40.70
2003-10-29 03:10:00	98.37	-40.70
2003-10-29 03:11:00	96.27	-39.60
2003-10-29 03:12:00	93.97	-37.50
2003-10-29 03:13:00	93.57	-35.80
2003-10-29 03:14:00	92.57	-33.60
2003-10-29 03:15:00	92.17	-31.70
2003-10-29 03:16:00	93.27	-32.00
2003-10-29 03:17:00	93.07	-33.80
2003-10-29 03:18:00	91.27	-34.00
2003-10-29 03:19:00	90.57	-32.70
2003-10-29 03:20:00	91.07	-31.30
2003-10-29 03:21:00	91.97	-31.20
2003-10-29 03:22:00	92.17	-31.30
2003-10-29 03:23:00	91.67	-32.20
2003-10-29 03:24:00	92.07	-32.80
2003-10-29 03:25:00	93.37	-34.10
2003-10-29 03:26:00	94.17	-34.80
2003-10-29 03:27:00	94.37	-35.80
2003-10-29 03:28:00	96.77	-35.30
2003-10-29 03:29:00	98.57	-34.50
2003-10-29 03:30:00	99.47	-34.10
2003-10-29 03:31:00	100.87	-37.20
2003-10-29 03:32:00	100.07	-41.20
2003-10-29 03:33:00	98.87	-42.70
2003-10-29 03:34:00	97.47	-40.40
2003-10-29 03:35:00	98.27	-37.30
2003-10-29 03:36:00	99.87	-37.80
2003-10-29 03:37:00	101.17	-39.70
2003-10-29 03:38:00	99.37	-40.50
2003-10-29 03:39:00	98.47	-40.90
2003-10-29 03:40:00	98.87	-38.90
2003-10-29 03:41:00	100.97	-37.60
2003-10-29 03:42:00	101.07	-38.00
2003-10-29 03:43:00	99.17	-39.10
2003-10-29 03:44:00	97.47	-38.60
2003-10-29 03:45:00	97.17	-35.70
2003-10-29 03:46:00	96.97	-36.60
2003-10-29 03:47:00	95.07	-35.60
2003-10-29 03:48:00	94.47	-33.80
2003-10-29 03:49:00	94.07	-32.20
2003-10-29 03:50:00	97.77	-32.30
2003-10-29 03:51:00	100.17	-35.90
2003-10-29 03:52:00	97.67	-39.20
2003-10-29 03:53:00	98.17	-40.70
2003-10-29 03:54:00	98.27	-40.90
2003-10-29 03:55:00	98.77	-39.30
2003-10-29 03:56:00	100.67	-41.50
2003-10-29 03:57:00	100.57	-41.20
2003-10-29 03:58:00	99.47	-40.50
2003-10-29 03:59:00	98.97	-40.50
2003-10-29 04:00:00	98.27	-42.90
2003-10-29 04:01:00	97.47	-42.80
2003-10-29 04:02:00	97.87	-41.70
2003-10-29 04:03:00	97.67	-38.30
2003-10-29 04:04:00	101.97	-38.50
2003-10-29 04:05:00	104.47	-38.80
2003-10-29 04:06:00	108.37	-40.60
2003-10-29 04:07:00	111.87	-46.40
2003-10-29 04:08:00	109.07	-49.90
2003-10-29 04:09:00	106.47	-48.30
2003-10-29 04:10:00	104.27	-46.80
2003-10-29 04:11:00	101.87	-43.50
2003-10-29 04:12:00	102.37	-40.70
2003-10-29 04:13:00	101.57	-40.70
2003-10-29 04:14:00	102.37	-39.60
2003-10-29 04:15:00	101.67	-38.40
2003-10-29 04:16:00	99.87	-37.30
2003-10-29 04:17:00	100.17	-36.60
2003-10-29 04:18:00	101.37	-35.60
2003-10-29 04:19:00	100.17	-36.90
2003-10-29 04:20:00	101.37	-37.20
2003-10-29 04:21:00	102.77	-39.20
2003-10-29 04:22:00	101.77	-39.40
2003-10-29 04:23:00	102.47	-38.50
2003-10-29 04:24:00	104.07	-39.30
2003-10-29 04:25:00	105.07	-40.90
2003-10-29 04:26:00	105.57	-43.70
2003-10-29 04:27:00	102.07	-43.60
2003-10-29 04:28:00	96.97	-42.30
2003-10-29 04:29:00	93.97	-37.50
2003-10-29 04:30:00	98.17	-36.80
2003-10-29 04:31:00	97.07	-38.60
2003-10-29 04:32:00	97.77	-36.80
2003-10-29 04:33:00	97.87	-38.20
2003-10-29 04:34:00	93.47	-35.00
2003-10-29 04:35:00	95.27	-31.40
2003-10-29 04:36:00	97.97	-31.50
2003-10-29 04:37:00	101.87	-34.10
2003-10-29 04:38:00	103.37	-34.30
2003-10-29 04:39:00	105.07	-35.00
2003-10-29 04:40:00	107.87	-37.10
2003-10-29 04:41:00	110.57	-41.20
2003-10-29 04:42:00	113.97	-46.60
2003-10-29 04:43:00	113.17	-49.60
2003-10-29 04:44:00	111.47	-53.00
2003-10-29 04:45:00	107.17	-53.30
2003-10-29 04:46:00	105.07	-51.70
2003-10-29 04:47:00	103.77	-52.60
2003-10-29 04:48:00	101.67	-50.50
2003-10-29 04:49:00	98.97	-46.80
2003-10-29 04:50:00	98.47	-44.50
2003-10-29 04:51:00	96.37	-43.60
2003-10-29 04:52:00	96.97	-40.50
2003-10-29 04:53:00	95.77	-40.20
2003-10-29 04:54:00	90.07	-36.40
2003-10-29 04:55:00	92.57	-34.00
2003-10-29 04:56:00	98.17	-37.10
2003-10-29 04:57:00	95.07	-34.40
2003-10-29 04:58:00	94.97	-35.20
2003-10-29 04:59:00	94.17	-33.00
2003-10-29 05:00:00	92.77	-30.40
2003-10-29 05:01:00	93.57	-26.50
2003-10-29 05:02:00	96.57	-30.90
2003-10-29 05:03:00	99.57	-32.20
2003-10-29 05:04:00	94.97	-31.40
2003-10-29 05:05:00	92.47	-25.00
2003-10-29 05:06:00	93.67	-18.90
2003-10-29 05:07:00	99.17	-18.70
2003-10-29 05:08:00	101.37	-21.10
2003-10-29 05:09:00	99.37	-24.20
2003-10-29 05:10:00	98.07	-23.70
2003-10-29 05:11:00	97.57	-21.30
2003-10-29 05:12:00	97.67	-22.20
2003-10-29 05:13:00	99.17	-20.50
2003-10-29 05:14:00	103.57	-23.20
2003-10-29 05:15:00	104.87	-25.80
2003-10-29 05:16:00	104.37	-24.80
2003-10-29 05:17:00	104.17	-24.20
2003-10-29 05:18:00	104.27	-25.30
2003-10-29 05:19:00	104.87	-27.10
2003-10-29 05:20:00	103.07	-27.40
2003-10-29 05:21:00	99.17	-25.50
2003-10-29 05:22:00	99.97	-22.30
2003-10-29 05:23:00	100.77	-21.40
2003-10-29 05:24:00	104.67	-26.30
2003-10-29 05:25:00	104.17	-27.90
2003-10-29 05:26:00	103.77	-29.30
2003-10-29 05:27:00	106.17	-30.80
2003-10-29 05:28:00	105.97	-33.00
2003-10-29 05:29:00	104.37	-32.20
2003-10-29 05:30:00	102.47	-32.80
2003-10-29 05:31:00	101.77	-31.70
2003-10-29 05:32:00	101.07	-31.40
2003-10-29 05:33:00	98.27	-31.00
2003-10-29 05:34:00	98.27	-29.90
2003-10-29 05:35:00	99.97	-29.70
2003-10-29 05:36:00	99.47	-36.80
2003-10-29 05:37:00	94.67	-33.10
2003-10-29 05:38:00	92.07	-28.20
2003-10-29 05:39:00	92.67	-25.60
2003-10-29 05:40:00	93.27	-23.10
2003-10-29 05:41:00	95.77	-21.50
2003-10-29 05:42:00	97.37	-27.40
2003-10-29 05:43:00	97.27	-28.10
2003-10-29 05:44:00	94.87	-32.10
2003-10-29 05:45:00	91.67	-30.80
2003-10-29 05:46:00	88.57	-29.60
2003-10-29 05:47:00	88.77	-28.20
2003-10-29 05:48:00	91.07	-31.70
2003-10-29 05:49:00	92.47	-31.50
2003-10-29 05:50:00	93.27	-31.70
2003-10-29 05:51:00	92.97	-30.60
2003-10-29 05:52:00	92.27	-33.00
2003-10-29 05:53:00	89.77	-31.50
2003-10-29 05:54:00	90.57	-31.50
2003-10-29 05:55:00	90.77	-30.50
2003-10-29 05:56:00	88.37	-29.20
2003-10-29 05:57:00	86.67	-26.50
2003-10-29 05:58:00	85.87	-22.90
2003-10-29 05:59:00	88.27	-20.00
2003-10-29 06:00:00	90.47	-29.90
2003-10-29 06:01:00	88.07	-27.60
2003-10-29 06:02:00	87.27	-27.00
2003-10-29 06:03:00	86.37	-26.10
2003-10-29 06:04:00	82.57	-27.00
2003-10-29 06:05:00	79.57	-21.70
2003-10-29 06:06:00	78.77	-21.20
2003-10-29 06:07:00	78.17	-21.80
2003-10-29 06:08:00	78.67	-17.60
2003-10-29 06:09:00	80.47	-16.30
2003-10-29 06:10:00	85.37	-19.00
2003-10-29 06:11:00	83.97	-25.80
2003-10-29 06:12:00	63.47	-114.20
2003-10-29 06:13:00	45.27	-64.70
2003-10-29 06:14:00	-25.43	-92.80
2003-10-29 06:15:00	-0.23	-117.50
2003-10-29 06:16:00	-10.43	-167.20
2003-10-29 06:17:00	-42.73	-167.00
2003-10-29 06:18:00	-36.23	-186.00
2003-10-29 06:19:00	-77.63	-184.90
2003-10-29 06:20:00	-34.33	-203.00
2003-10-29 06:21:00	-11.03	-205.70
2003-10-29 06:22:00	-23.53	-205.50
2003-10-29 06:23:00	-32.33	-202.00
2003-10-29 06:24:00	-44.63	-188.80
2003-10-29 06:25:00	-53.23	-215.90
2003-10-29 06:26:00	-47.53	-224.20
2003-10-29 06:27:00	-32.93	-230.00
2003-10-29 06:28:00	-28.43	-253.70
2003-10-29 06:29:00	-11.43	-276.60
2003-10-29 06:30:00	-6.93	-282.60
2003-10-29 06:31:00	-20.53	-311.60
2003-10-29 06:32:00	-42.63	-349.30
2003-10-29 06:33:00	-81.93	-375.00
2003-10-29 06:34:00	-100.93	-398.90
2003-10-29 06:35:00	-122.33	-401.60
2003-10-29 06:36:00	-134.73	-388.30
2003-10-29 06:37:00	-175.53	-381.80
2003-10-29 06:38:00	-184.83	-389.70
2003-10-29 06:39:00	-187.03	-380.90
2003-10-29 06:40:00	-166.33	-324.40
2003-10-29 06:41:00	-212.53	-320.30
2003-10-29 06:42:00	-237.33	-385.60
2003-10-29 06:43:00	-289.43	-407.40
2003-10-29 06:44:00	-323.23	-422.10
2003-10-29 06:45:00	-396.83	-463.70
2003-10-29 06:46:00	-385.33	-603.20
2003-10-29 06:47:00	-421.43	-589.10
2003-10-29 06:48:00	-593.93	-631.60
2003-10-29 06:49:00	-732.63	-601.20
2003-10-29 06:50:00	-846.93	-504.40
2003-10-29 06:51:00	-891.53	-403.70
2003-10-29 06:52:00	-944.13	-317.10
2003-10-29 06:53:00	-1010.23	-268.50
2003-10-29 06:54:00	-1115.13	-264.30
2003-10-29 06:55:00	-1250.33	-218.80
2003-10-29 06:56:00	-1550.23	-218.50
2003-10-29 06:57:00	-1593.53	-86.40
2003-10-29 06:58:00	-1817.73	-23.40
2003-10-29 06:59:00	-1476.23	30.40
2003-10-29 07:00:00	-1421.43	63.40
2003-10-29 07:01:00	-1244.43	47.80
2003-10-29 07:02:00	-1146.43	33.90
2003-10-29 07:03:00	-1053.43	61.80
2003-10-29 07:04:00	-985.13	82.50
2003-10-29 07:05:00	-647.13	81.80
2003-10-29 07:06:00	-479.63	192.80
2003-10-29 07:07:00	-432.53	196.70
2003-10-29 07:08:00	-425.93	148.10
2003-10-29 07:09:00	-518.83	131.30
2003-10-29 07:10:00	-536.93	228.50
2003-10-29 07:11:00	-586.83	232.00
2003-10-29 07:12:00	-554.23	161.50
2003-10-29 07:13:00	-519.13	0.10
2003-10-29 07:14:00	-510.33	29.70
2003-10-29 07:15:00	-577.73	24.60
2003-10-29 07:16:00	-590.03	80.60
2003-10-29 07:17:00	-603.03	101.30
2003-10-29 07:18:00	-588.03	108.70
2003-10-29 07:19:00	-577.83	142.10
2003-10-29 07:20:00	-549.93	167.60
2003-10-29 07:21:00	-479.33	146.60
2003-10-29 07:22:00	-415.43	139.80
2003-10-29 07:23:00	-404.23	141.60
2003-10-29 07:24:00	-385.13	146.90
2003-10-29 07:25:00	-386.93	123.00
2003-10-29 07:26:00	-308.23	117.10
2003-10-29 07:27:00	-272.03	171.30
2003-10-29 07:28:00	-331.83	156.30
2003-10-29 07:29:00	-175.73	139.40
2003-10-29 07:30:00	-243.83	160.20
2003-10-29 07:31:00	-164.83	149.40
2003-10-29 07:32:00	-178.83	162.70
2003-10-29 07:33:00	-142.53	150.00
2003-10-29 07:34:00	-122.93	153.10
2003-10-29 07:35:00	-131.83	173.50
2003-10-29 07:36:00	-106.33	189.50
2003-10-29 07:37:00	-73.03	193.30
2003-10-29 07:38:00	-55.33	173.70
2003-10-29 07:39:00	-0.13	162.30
2003-10-29 07:40:00	41.77	160.00
2003-10-29 07:41:00	59.87	146.70
2003-10-29 07:42:00	66.87	127.20
2003-10-29 07:43:00	113.47	88.30
2003-10-29 07:44:00	130.77	95.60
2003-10-29 07:45:00	136.07	60.70
2003-10-29 07:46:00	150.57	75.50
2003-10-29 07:47:00	158.47	86.70
2003-10-29 07:48:00	144.77	64.20
2003-10-29 07:49:00	157.87	66.30
2003-10-29 07:50:00	172.27	46.20
2003-10-29 07:51:00	178.57	32.70
2003-10-29 07:52:00	168.67	31.20
2003-10-29 07:53:00	167.07	24.60
2003-10-29 07:54:00	140.87	33.30
2003-10-29 07:55:00	116.77	1.30
2003-10-29 07:56:00	139.57	-14.50
2003-10-29 07:57:00	118.37	4.30
2003-10-29 07:58:00	82.77	-18.60
2003-10-29 07:59:00	72.17	0.20
2003-10-29 08:00:00	104.97	-17.20
2003-10-29 08:01:00	88.97	-14.00
2003-10-29 08:02:00	107.37	5.50
2003-10-29 08:03:00	79.77	-2.10
2003-10-29 08:04:00	93.97	-7.70
2003-10-29 08:05:00	87.37	-3.10
2003-10-29 08:06:00	70.37	-4.00
2003-10-29 08:07:00	80.07	-14.40
2003-10-29 08:08:00	42.87	1.60
2003-10-29 08:09:00	31.77	-25.60
2003-10-29 08:10:00	49.47	-21.70
2003-10-29 08:11:00	29.37	-19.50
2003-10-29 08:12:00	9.87	-13.30
2003-10-29 08:13:00	0.77	-0.90
2003-10-29 08:14:00	5.17	-4.10
2003-10-29 08:15:00	-9.83	16.10
2003-10-29 08:16:00	-3.73	10.50
2003-10-29 08:17:00	4.07	5.60
2003-10-29 08:18:00	-13.53	21.50
2003-10-29 08:19:00	5.77	20.00
2003-10-29 08:20:00	-5.43	-6.60
2003-10-29 08:21:00	-22.83	-7.00
2003-10-29 08:22:00	4.47	-6.70
2003-10-29 08:23:00	-30.73	-6.00
2003-10-29 08:24:00	-29.43	12.40
2003-10-29 08:25:00	-15.33	9.10
2003-10-29 08:26:00	-36.03	13.00
2003-10-29 08:27:00	-30.13	-0.40
2003-10-29 08:28:00	-47.43	22.80
2003-10-29 08:29:00	-37.33	17.40
2003-10-29 08:30:00	-68.53	34.10
2003-10-29 08:31:00	-56.83	46.90
2003-10-29 08:32:00	-53.53	22.40
2003-10-29 08:33:00	-78.73	46.50
2003-10-29 08:34:00	-86.83	47.50
2003-10-29 08:35:00	-108.73	39.20
2003-10-29 08:36:00	-128.63	42.90
2003-10-29 08:37:00	-136.43	38.10
2003-10-29 08:38:00	-135.03	77.90
2003-10-29 08:39:00	-120.83	60.90
2003-10-29 08:40:00	-101.13	29.50
2003-10-29 08:41:00	-103.73	37.10
2003-10-29 08:42:00	-128.43	57.10
2003-10-29 08:43:00	-131.23	58.20
2003-10-29 08:44:00	-147.13	64.70
2003-10-29 08:45:00	-153.43	63.20
2003-10-29 08:46:00	-178.03	67.60
2003-10-29 08:47:00	-206.53	59.20
2003-10-29 08:48:00	-235.33	75.00
2003-10-29 08:49:00	-240.33	120.90
2003-10-29 08:50:00	-228.43	92.40
2003-10-29 08:51:00	-282.73	137.20
2003-10-29 08:52:00	-234.93	128.90
2003-10-29 08:53:00	-221.23	134.00
2003-10-29 08:54:00	-192.93	72.60
2003-10-29 08:55:00	-149.83	201.30
2003-10-29 08:56:00	-173.03	115.40
2003-10-29 08:57:00	-105.43	43.90
2003-10-29 08:58:00	41.87	76.10
2003-10-29 08:59:00	-25.93	132.80
2003-10-29 09:00:00	-181.53	115.00
2003-10-29 09:01:00	-24.33	104.20
2003-10-29 09:02:00	-10.83	97.90
2003-10-29 09:03:00	-8.73	56.60
2003-10-29 09:04:00	38.37	12.60
2003-10-29 09:05:00	65.47	36.00
2003-10-29 09:06:00	61.07	47.10
2003-10-29 09:07:00	32.07	48.40
2003-10-29 09:08:00	39.77	31.70
2003-10-29 09:09:00	33.57	47.40
2003-10-29 09:10:00	13.37	61.50
2003-10-29 09:11:00	-8.13	41.20
2003-10-29 09:12:00	-29.83	54.90
2003-10-29 09:13:00	7.27	57.60
2003-10-29 09:14:00	-48.83	36.80
2003-10-29 09:15:00	-4.83	-12.00
2003-10-29 09:16:00	4.97	-5.30
2003-10-29 09:17:00	8.07	22.60
2003-10-29 09:18:00	-33.93	13.10
2003-10-29 09:19:00	8.27	-21.20
2003-10-29 09:20:00	22.97	-3.80
2003-10-29 09:21:00	-5.83	15.40
2003-10-29 09:22:00	-8.13	7.60
2003-10-29 09:23:00	-18.03	13.10
2003-10-29 09:24:00	-15.43	27.20
2003-10-29 09:25:00	-26.83	26.30
2003-10-29 09:26:00	-36.93	24.40
2003-10-29 09:27:00	-13.63	26.10
2003-10-29 09:28:00	-14.63	47.90
2003-10-29 09:29:00	-8.23	25.40
2003-10-29 09:30:00	30.87	22.10
2003-10-29 09:31:00	5.17	11.60
2003-10-29 09:32:00	51.87	-18.40
2003-10-29 09:33:00	58.87	-11.40
2003-10-29 09:34:00	41.57	-20.00
2003-10-29 09:35:00	38.47	-28.80
2003-10-29 09:36:00	9.07	-23.40
2003-10-29 09:37:00	-0.53	-32.00
2003-10-29 09:38:00	28.37	-35.20
2003-10-29 09:39:00	6.67	6.80
2003-10-29 09:40:00	-2.13	6.20
2003-10-29 09:41:00	12.07	-24.30
2003-10-29 09:42:00	24.77	-31.70
2003-10-29 09:43:00	52.77	1.40
2003-10-29 09:44:00	25.57	-21.50
2003-10-29 09:45:00	8.07	-25.40
2003-10-29 09:46:00	63.67	-21.50
2003-10-29 09:47:00	60.97	-1.60
2003-10-29 09:48:00	46.47	-4.30
2003-10-29 09:49:00	40.57	-15.00
2003-10-29 09:50:00	52.27	-11.90
2003-10-29 09:51:00	59.17	-8.90
2003-10-29 09:52:00	71.17	-2.40
2003-10-29 09:53:00	5.67	1.90
2003-10-29 09:54:00	83.47	22.90
2003-10-29 09:55:00	41.27	10.30
2003-10-29 09:56:00	-10.73	35.50
2003-10-29 09:57:00	1.27	-7.80
2003-10-29 09:58:00	-9.03	-21.00
2003-10-29 09:59:00	85.97	-14.30
2003-10-29 10:00:00	29.17	4.80
2003-10-29 10:01:00	15.57	13.50
2003-10-29 10:02:00	28.67	0.30
2003-10-29 10:03:00	32.67	12.30
2003-10-29 10:04:00	7.97	21.50
2003-10-29 10:05:00	5.97	8.60
2003-10-29 10:06:00	49.97	12.80
2003-10-29 10:07:00	6.37	13.90
2003-10-29 10:08:00	55.87	-4.10
2003-10-29 10:09:00	39.37	0.80
2003-10-29 10:10:00	28.37	12.50
2003-10-29 10:11:00	69.57	-10.20
2003-10-29 10:12:00	42.97	10.00
2003-10-29 10:13:00	58.47	14.50
2003-10-29 10:14:00	31.07	16.20
2003-10-29 10:15:00	72.47	9.50
2003-10-29 10:16:00	53.17	32.20
2003-10-29 10:17:00	28.77	41.40
2003-10-29 10:18:00	-13.53	4.20
2003-10-29 10:19:00	34.97	-13.20
2003-10-29 10:20:00	0.77	21.70
2003-10-29 10:21:00	-44.43	48.90
2003-10-29 10:22:00	-123.13	71.20
2003-10-29 10:23:00	-147.43	97.10
2003-10-29 10:24:00	-194.23	134.00
2003-10-29 10:25:00	-246.13	117.50
2003-10-29 10:26:00	-101.43	32.00
2003-10-29 10:27:00	-44.33	-16.60
2003-10-29 10:28:00	17.97	24.60
2003-10-29 10:29:00	-49.63	80.80
2003-10-29 10:30:00	-109.43	84.50
2003-10-29 10:31:00	-46.23	43.40
2003-10-29 10:32:00	-29.53	57.30
2003-10-29 10:33:00	-33.03	58.30
2003-10-29 10:34:00	-11.33	35.00
